REGION,TEST/TRN,MonthNo,Week      ,popdensity ,ssta       ,soi     ,typhoon_distance,typhoon_wind,rainfall   ,poverty    ,ndvi       ,evi        ,daily_temp ,nightly_temp,polstab     ,dengue,dengue_next
VIII  ,TRAIN   ,3      ,3/31/2005 ,503.0507609,26.875     ,-0.0375 ,1.531593095     ,11.08823529 ,1.584435417,11980.20573,7892.666667,6186.166667,15041.0125 ,14641.12913 ,-0.047404139,72    ,39
VIII  ,TRAIN   ,5      ,5/31/2005 ,503.7455407,27.66000023,-0.32   ,-1              ,-1          ,0.709373333,11980.20573,6403.1     ,4818.1     ,15362.88   ,14744.83166 ,-0.044928377,136   ,142
VIII  ,TRAIN   ,6      ,6/30/2005 ,504.1133653,26.84999943,0.325   ,2.922961045     ,20.41071429 ,3.97829375 ,11980.20573,6753.583333,5096.5     ,15231.76944,12507.48286 ,-0.043601377,142   ,162
VIII  ,TRAIN   ,7      ,7/31/2005 ,504.4811899,26.07999992,5.55E-18,10.00665688     ,29.25222875 ,1.075403333,11980.20573,6914.466667,5540.366667,15246.34746,8872.355927 ,-0.042262508,162   ,205
VIII  ,TRAIN   ,8      ,8/31/2005 ,504.8490146,25.25000047,-0.0375 ,17.7158509      ,63.6910636  ,0.27856875 ,11980.20573,6553.041667,4882       ,15300.81944,8813.05586  ,-0.040912665,205   ,132
VIII  ,TRAIN   ,10     ,10/31/2005,505.5437944,24.6800003 ,0.64    ,22.89801706     ,69.96132376 ,0.635088333,11980.20573,5431.7     ,4136.033333,11089.28667,14015.27419 ,-0.03833144 ,81    ,7
VIII  ,TRAIN   ,11     ,11/30/2005,505.911619 ,24.27499962,-0.125  ,4.895295534     ,27.28472222 ,4.574164583,11980.20573,7543.166667,5074.916667,12573.21528,14821.67593 ,-0.036948955,7     ,5
VIII  ,TRAIN   ,12     ,12/31/2005,506.2385742,24.1500001 ,0.6375  ,2.88699505      ,7.5         ,3.7484875  ,11980.20573,4595.166667,3424.666667,11359.79167,12302.59941 ,-0.03571049 ,5     ,19
VIII  ,TRAIN   ,1      ,1/31/2006 ,506.6063988,24.92000008,1.06    ,-1              ,-1          ,3.567616667,12025.87481,5990.866667,4968       ,12276.26667,11750.3248  ,-0.035320015,19    ,16
VIII  ,TRAIN   ,3      ,3/31/2006 ,507.3011787,26.45000028,1.5375  ,2.588681131     ,6.984375    ,2.585622917,12219.9681 ,6374.263889,5008.805556,15010.21528,14772.17636 ,-0.031624789,10    ,0
VIII  ,TRAIN   ,4      ,4/30/2006 ,507.6690033,27.1800003 ,0.46    ,-1              ,-1          ,3.663758333,12322.7235 ,7672       ,5933.511111,14089.56556,14687.38183 ,-0.030188834,0     ,39
IX    ,TRAIN   ,1      ,1/31/2001 ,350.6253317,24.9000001 ,1.2625  ,-1              ,-1          ,1.871139987,12786.95898,7824.333333,5455.916667,15257.48611,8958.523809 ,-0.095659922,23    ,22
IX    ,TRAIN   ,2      ,2/28/2001 ,350.9610657,25.87499953,1.4     ,-1              ,-1          ,7.084350891,12786.95898,8178.680556,5319.055556,13975.5    ,12462.51516 ,-0.095047958,22    ,27
IX    ,TRAIN   ,4      ,4/30/2001 ,351.6745003,27.52000046,-0.08   ,-1              ,-1          ,2.192491877,12786.95898,7621.833333,5901.033333,15160.35   ,8785.777778 ,-0.09371067 ,78    ,126
IX    ,TRAIN   ,5      ,5/31/2001 ,352.052201 ,26.92500019,-0.2    ,-1              ,-1          ,2.087319124,12786.95898,8104.75    ,5929.75    ,14394.36389,2570.5      ,-0.092983021,126   ,231
IX    ,TRAIN   ,6      ,6/30/2001 ,352.3879349,26.5       ,0.1125  ,-1              ,-1          ,2.685370396,12786.95898,6588.083333,4763.875   ,5179.833333,4960.416667 ,-0.092324385,231   ,219
IX    ,TRAIN   ,7      ,7/31/2001 ,352.7656356,25.54000015,-0.28   ,-1              ,-1          ,1.350182125,12786.95898,6528       ,5006.7     ,10264.25111,9922.380952 ,-0.091570151,219   ,135
IX    ,TRAIN   ,9      ,9/30/2001 ,353.521037 ,24.27999992,0.12    ,-1              ,-1          ,0.485711051,12786.95898,7861.066667,6156.766667,14533.21556,4070.666667 ,-0.090021049,61    ,22
IX    ,TRAIN   ,10     ,10/31/2001,353.8987377,24.44999981,0.2625  ,-1              ,-1          ,1.105113745,12786.95898,8305.958333,5494.166667,12978.34167,12356.99537 ,-0.089226277,22    ,23
IX    ,TRAIN   ,11     ,11/30/2001,354.2344716,24.34999943,0.1375  ,-1              ,-1          ,1.636122067,12786.95898,6479.125   ,4734.972222,10302.72222,2456.833333 ,-0.088508188,23    ,30
IX    ,TRAIN   ,12     ,12/31/2001,354.6121723,24.55999985,-0.32   ,3.99417136      ,11.02845745 ,4.57471221 ,12786.95898,7224.266667,4959.888889,10066.26667,10894.43238 ,-0.087687304,30    ,33
IX    ,TRAIN   ,2      ,2/28/2002 ,355.3256069,26.0250001 ,0.6125  ,-1              ,-1          ,8.43719902 ,12786.95898,7654.333333,5330.166667,15187.79861,11035.63847 ,-0.086100716,16    ,28
IX    ,TRAIN   ,3      ,3/31/2002 ,355.7033076,27.14000015,-0.16   ,11.77942866     ,27.18369565 ,2.404273559,12786.95898,7057.066667,4773.4     ,12177.23   ,14882.65128 ,-0.085241015,28    ,15
IX    ,TRAIN   ,4      ,4/30/2002 ,356.0810083,27.57499981,-0.3625 ,-1              ,-1          ,5.06714442 ,12786.95898,7533.5     ,5283.166667,15213.69028,11124.27483 ,-0.084368467,15    ,34
IX    ,TRAIN   ,5      ,5/31/2002 ,356.4167422,27.25      ,-0.575  ,8.620957848     ,23.45       ,3.126612676,12786.95898,8153.041667,5947.291667,11519.12917,11523.67307 ,-0.083581491,34    ,33
IX    ,TRAIN   ,7      ,7/31/2002 ,357.1721436,26.1500001 ,-0.51875,21.67337925     ,61.5497489  ,0.877285963,12786.95898,7087.583333,5020.916667,15139.5    ,12123.46667 ,-0.081772585,39    ,64
IX    ,TRAIN   ,8      ,8/31/2002 ,357.5078775,25.44999981,-0.56875,24.24416369     ,60.62420635 ,0.620832554,12786.95898,7184.041667,5322       ,8937.569444,3765.166667 ,-0.080951725,64    ,56
IX    ,TRAIN   ,9      ,9/30/2002 ,357.8855782,25.54000015,-0.52   ,19.44952844     ,42.86078947 ,2.290376876,12786.95898,7150.766667,5796.166667,11255.46333,4006.653333 ,-0.080015646,56    ,53
IX    ,TRAIN   ,10     ,10/31/2002,358.2632789,25.75000047,-0.4375 ,151.3724342     ,38.48294788 ,0.973660953,12786.95898,8177.833333,5999.875   ,15421.43055,7389.297619 ,-0.079067001,53    ,25
IX    ,TRAIN   ,12     ,12/31/2002,358.9767135,26.45999985,-0.74   ,11.70226182     ,31.10289856 ,1.222183683,12786.95898,8124.3     ,5619.955556,14061.28778,14743.31557 ,-0.077238993,49    ,66
IX    ,TRAIN   ,1      ,1/31/2003 ,359.3544142,26.42499972,-0.3875 ,6.400345963     ,8.403225808 ,1.342558843,12786.95898,7964.958333,5175.583333,15201.85417,13646.70907 ,-0.067107047,66    ,53
IX    ,TRAIN   ,2      ,2/28/2003 ,359.6901481,26.57499981,-0.55   ,-1              ,-1          ,1.193330385,12786.95898,7435.5     ,5137.833333,15171.14445,13823.8298  ,-0.075365421,53    ,32
IX    ,TRAIN   ,3      ,3/31/2003 ,360.0678488,27.2       ,-0.22   ,-1              ,-1          ,2.296546853,12786.95898,7439.677778,5054.355556,15379.52444,13898.92353 ,-0.074354643,32    ,41
IX    ,TRAIN   ,5      ,5/31/2003 ,360.7812834,26.25      ,-0.4125 ,10.93648972     ,25.55555556 ,3.459747425,12786.95898,7690.833333,5738.25    ,7832.083333,7342.014286 ,-0.072411307,46    ,116
IX    ,TRAIN   ,6      ,6/30/2003 ,361.1589841,25.84000015,-0.24   ,7.235610336     ,30.08646616 ,5.297263689,12786.95898,7938.9     ,6066.166667,12322.64444,3867.484849 ,-0.071363809,116   ,114
IX    ,TRAIN   ,7      ,7/31/2003 ,361.5366848,25.82499981,0.225   ,5.798669228     ,25.00724638 ,0.635076921,12786.95898,6171.875   ,4818.708333,7685.958333,3764.25     ,-0.070304164,114   ,95
IX    ,TRAIN   ,8      ,8/31/2003 ,361.9143855,25.09999962,0.02    ,10.56520258     ,38.99189189 ,0.037617767,12786.95898,8030.066667,6049.933333,13230.76111,4960.933333 ,-0.069231491,95    ,86
IX    ,TRAIN   ,10     ,10/31/2003,362.6278201,25.32499981,-0.1125 ,19.79815302     ,53.54285714 ,0.88807211 ,12786.95898,8241.25    ,6184.333333,12719.02083,7573.5      ,-0.067171899,48    ,18
IX    ,TRAIN   ,11     ,11/30/2003,363.0055208,25.37999954,0.26    ,12.40149001     ,55.16327561 ,1.132356   ,12786.95898,7875.7     ,5410.433333,14169.46667,13943.07454 ,-0.066063215,18    ,18
IX    ,TRAIN   ,12     ,12/31/2003,363.3832215,25.5250001 ,0.2     ,-1              ,-1          ,1.372067151,12786.95898,7952.125   ,5561.875   ,12786.01389,9870.070513 ,-0.064942622,18    ,23
IX    ,TRAIN   ,1      ,1/31/2004 ,363.7189554,25.82500029,-0.3625 ,2.643772017     ,8.681818183 ,3.143658563,12786.95898,7987.527778,5505.319444,13904.85556,13647.21647 ,-0.097857243,23    ,20
IX    ,TRAIN   ,3      ,3/31/2004 ,364.4743568,27.1500001 ,-0.0875 ,1.377335294     ,7.583333333 ,2.563276034,12786.95898,8040.097222,5286.347222,15286.01111,14836.96466 ,-0.061635676,27    ,13
IX    ,TRAIN   ,4      ,4/30/2004 ,364.8100907,27.39999962,-0.1875 ,3.997737747     ,21          ,2.901656389,12786.95898,7728.277778,5454.736111,12672.30417,14712.6007  ,-0.06059766 ,13    ,18
IX    ,TRAIN   ,5      ,5/31/2004 ,365.1877914,26.80000038,0.28    ,1.995845494     ,12.3971831  ,3.063746637,12786.95898,7611.5     ,5468.533333,12234.93333,6989.6      ,-0.059418216,18    ,106
IX    ,TRAIN   ,6      ,6/30/2004 ,365.5654921,26.42500019,-0.6875 ,14.13603412     ,77.35136128 ,1.939473422,12786.95898,8022.5     ,5517.916667,10241.79167,10092.43333 ,-0.058227142,106   ,102
IX    ,TRAIN   ,8      ,8/31/2004 ,366.2789267,25.1       ,-0.3    ,26.20384399     ,72.08639876 ,2.437070234,12786.95898,7668.166667,5480.733333,13218.37778,3934.933333 ,-0.055943918,72    ,67
IX    ,TRAIN   ,9      ,9/30/2004 ,366.6566274,25.0999999 ,-0.225  ,21.256231       ,62.21869277 ,1.818846959,12786.95898,7793.416667,5933.958333,14114.31945,12128.9461  ,-0.054718233,67    ,25
IX    ,TRAIN   ,10     ,10/31/2004,367.0343281,25.32000008,-0.34   ,15.93638482     ,59.96666667 ,2.783340169,12786.95898,7933.633333,5774       ,12314.87778,11880.10477 ,-0.053480226,25    ,14
IX    ,TRAIN   ,11     ,11/30/2004,367.4120288,25.44999981,-0.7375 ,7.117556849     ,31.34782609 ,1.333115827,12786.95898,8202.791667,5124.791667,15248.08333,14795.89385 ,-0.052230826,14    ,18
IX    ,TRAIN   ,1      ,1/31/2005 ,368.1254634,25.87999992,-1.06   ,4.357188502     ,7.716129032 ,3.713346184,12786.95898,8105.866667,5871.5     ,15240.14889,13682.99406 ,-0.051757035,72    ,73
IX    ,TRAIN   ,2      ,2/28/2005 ,368.5031641,26.19999981,-1.825  ,-1              ,-1          ,4.186938287,12786.95898,7560.875   ,5300.916667,15286.75972,14831.16592 ,-0.048554813,73    ,92
IX    ,TRAIN   ,3      ,3/31/2005 ,368.838898 ,26.875     ,-0.0375 ,2.019990758     ,11.08823529 ,1.190756813,12786.95898,7075.666667,4758.666667,14060.625  ,13698.16958 ,-0.047404139,92    ,127
IX    ,TRAIN   ,4      ,4/30/2005 ,369.174632 ,27.59999991,-0.675  ,2.713216112     ,15.93269231 ,2.798182956,12786.95898,7582.375   ,4841.041667,15253.93889,14819.71959 ,-0.046244306,127   ,193
IX    ,TRAIN   ,6      ,6/30/2005 ,369.9300333,26.84999943,0.325   ,3.714691811     ,20.41071429 ,3.81053056 ,12786.95898,7469.583333,5711.375   ,11587.375  ,3681.773809 ,-0.043601377,560   ,666
IX    ,TRAIN   ,7      ,7/31/2005 ,370.307734 ,26.07999992,5.55E-18,11.72486421     ,29.25222875 ,0.835502018,12786.95898,6809.133333,5397.166667,10087.98889,0           ,-0.042262508,666   ,338
IX    ,TRAIN   ,8      ,8/31/2005 ,370.6854347,25.25000047,-0.0375 ,21.03085666     ,63.6910636  ,0.598740845,12786.95898,7122.166667,5157.083333,13050.65278,2519.916667 ,-0.040912665,338   ,227
IX    ,TRAIN   ,9      ,9/30/2005 ,371.0211686,24.625     ,0.7     ,19.08257647     ,65.51662234 ,3.277115491,12786.95898,7381.166667,4848.375   ,14184.16667,6255.111111 ,-0.03970309 ,227   ,101
IX    ,TRAIN   ,11     ,11/30/2005,371.77657  ,24.27499962,-0.125  ,7.074133069     ,27.28472222 ,2.063042694,12786.95898,8573.791667,5876.916667,15317.72917,11176.70833 ,-0.036948955,70    ,52
IX    ,TRAIN   ,12     ,12/31/2005,372.112304 ,24.1500001 ,0.6375  ,2.390185705     ,7.5         ,2.51383909 ,12786.95898,8541.333333,5890.666667,14111.8125 ,7658.751082 ,-0.03571049 ,52    ,52
IX    ,TRAIN   ,1      ,1/31/2006 ,372.4900046,24.92000008,1.06    ,-1              ,-1          ,1.640150829,12831.75137,7748.466667,5149.633333,13177.43333,12870.71883 ,-0.035320015,52    ,45
IX    ,TRAIN   ,2      ,2/28/2006 ,372.8677053,25.99999953,0.7375  ,-1              ,-1          ,4.214557728,12932.53402,7220.736111,5675.833333,13995.17083,8591.360527 ,-0.032891771,45    ,51
IX    ,TRAIN   ,4      ,4/30/2006 ,373.5811399,27.1800003 ,0.46    ,-1              ,-1          ,3.782700057,13122.90137,8068.277778,5844.777778,15240.04667,14811.49166 ,-0.030188834,7     ,97
X     ,TRAIN   ,1      ,1/31/2001 ,425.2100584,24.9000001 ,1.2625  ,-1              ,-1          ,2.343166667,12926.38639,6036.375   ,4127       ,7610.111111,12338.95505 ,-0.095659922,39    ,19
X     ,TRAIN   ,2      ,2/28/2001 ,425.6566519,25.87499953,1.4     ,-1              ,-1          ,8.9285875  ,12926.38639,7065.472222,4476.194444,11385.79167,13513.63615 ,-0.095047958,19    ,38
X     ,TRAIN   ,3      ,3/31/2001 ,426.1032453,27.10000038,0.6375  ,-1              ,-1          ,3.353420833,12926.38639,6252.111111,4354.138889,10356.20833,9840.930556 ,-0.094424956,38    ,50
X     ,TRAIN   ,5      ,5/31/2001 ,427.1080806,26.92500019,-0.2    ,-1              ,-1          ,2.023391667,12926.38639,6488.791667,4767.375   ,10341.23611,6218.083333 ,-0.092983021,62    ,152
X     ,TRAIN   ,6      ,6/30/2001 ,427.5546741,26.5       ,0.1125  ,-1              ,-1          ,3.1874375  ,12926.38639,5728.625   ,4060.708333,3905.958333,3903.833333 ,-0.092324385,152   ,375
X     ,TRAIN   ,7      ,7/31/2001 ,428.0570917,25.54000015,-0.28   ,-1              ,-1          ,0.615763333,12926.38639,4937.466667,3885.4     ,9144.175555,9029.679233 ,-0.091570151,375   ,410
X     ,TRAIN   ,8      ,8/31/2001 ,428.5595094,24.82500028,-0.175  ,-1              ,-1          ,1.186166667,12926.38639,3676.166667,3191.291667,2608.541667,11245.11711 ,-0.090802694,410   ,203
X     ,TRAIN   ,10     ,10/31/2001,429.5643447,24.44999981,0.2625  ,-1              ,-1          ,1.161983333,12926.38639,7389.791667,4959.708333,11474.35278,11188.66944 ,-0.089226277,130   ,61
X     ,TRAIN   ,11     ,11/30/2001,430.0109381,24.34999943,0.1375  ,-1              ,-1          ,1.125758333,12926.38639,6213.263889,4824.541667,9052.833333,5035.11859  ,-0.088508188,61    ,61
X     ,TRAIN   ,12     ,12/31/2001,430.5133558,24.55999985,-0.32   ,3.82389808      ,11.02845745 ,3.059426667,12926.38639,5421.522222,4242.766667,8042.288889,5893.47108  ,-0.087687304,61    ,65
X     ,TRAIN   ,1      ,1/31/2002 ,431.0157735,25.02499962,0.6625  ,-1              ,-1          ,2.175704167,12926.38639,6414.166667,4424.416667,12592.00694,14639.25831 ,-0.087570089,65    ,21
X     ,TRAIN   ,3      ,3/31/2002 ,431.9647846,27.14000015,-0.16   ,11.1649235      ,27.18369565 ,2.554123333,12926.38639,5685.833333,3926.666667,11280.24444,14633.73056 ,-0.085241015,31    ,17
X     ,TRAIN   ,4      ,4/30/2002 ,432.4672022,27.57499981,-0.3625 ,-1              ,-1          ,4.149008333,12926.38639,5655.166667,3948.5     ,10221.77778,13495.26908 ,-0.084368467,17    ,23
X     ,TRAIN   ,5      ,5/31/2002 ,432.9137957,27.25      ,-0.575  ,8.305569656     ,23.45       ,5.377516667,12926.38639,4768.083333,3294.958333,8378.555556,12365.3386  ,-0.083581491,23    ,53
X     ,TRAIN   ,6      ,6/30/2002 ,433.4162133,27.13999977,-0.32   ,11.478525       ,31.54166667 ,6.060366667,12926.38639,6030.033333,4088.533333,7221.166667,6907.902222 ,-0.082683391,53    ,129
X     ,TRAIN   ,8      ,8/31/2002 ,434.3652245,25.44999981,-0.56875,23.442914       ,60.62420635 ,0.769358333,12926.38639,6652.291667,4476.166667,7650.456944,1240.25     ,-0.080951725,159   ,146
X     ,TRAIN   ,9      ,9/30/2002 ,434.8676421,25.54000015,-0.52   ,18.79073388     ,42.86078947 ,1.690723333,12926.38639,6106.433333,4585.666667,7249.261111,11045.16    ,-0.080015646,146   ,158
X     ,TRAIN   ,10     ,10/31/2002,435.3700598,25.75000047,-0.4375 ,151.3651444     ,38.48294788 ,1.448179167,12926.38639,6116.625   ,4400       ,14000.475  ,10020.52778 ,-0.079067001,158   ,122
X     ,TRAIN   ,11     ,11/30/2002,435.8166532,26.32499981,-0.725  ,80.79529158     ,53.46153846 ,2.431916667,12926.38639,5316.791667,3819.805556,8812.594444,13549.06458 ,-0.078212631,122   ,89
X     ,TRAIN   ,1      ,1/31/2003 ,436.8214885,26.42499972,-0.3875 ,5.985708792     ,8.403225808 ,1.326079167,12926.38639,5945.458333,4071.208333,10067.25   ,14621.14637 ,-0.067107047,142   ,162
X     ,TRAIN   ,2      ,2/28/2003 ,437.268082 ,26.57499981,-0.55   ,-1              ,-1          ,1.332608333,12926.38639,7266.666667,4627.5     ,10132.79167,12211.09428 ,-0.075365421,162   ,188
X     ,TRAIN   ,3      ,3/31/2003 ,437.7704996,27.2       ,-0.22   ,-1              ,-1          ,2.251983333,12926.38639,5762.244444,3824.955556,13607.71556,12792.69201 ,-0.074354643,188   ,130
X     ,TRAIN   ,4      ,4/30/2003 ,438.2729173,27.25      ,-0.175  ,8.343446635     ,33.48958333 ,3.620929167,12926.38639,6357.236111,4280.347222,14370.95417,14840.68606 ,-0.073331578,130   ,149
X     ,TRAIN   ,6      ,6/30/2003 ,439.2219284,25.84000015,-0.24   ,6.813292274     ,30.08646616 ,4.750836667,12926.38639,6762.233333,4328.966667,11382.22222,6911.407603 ,-0.071363809,223   ,349
X     ,TRAIN   ,7      ,7/31/2003 ,439.7243461,25.82499981,0.225   ,5.52316175      ,25.00724638 ,1.6767625  ,12926.38639,5824.666667,4226.25    ,7778.791667,3692.208333 ,-0.070304164,349   ,552
X     ,TRAIN   ,8      ,8/31/2003 ,440.2267637,25.09999962,0.02    ,10.14518854     ,38.99189189 ,0.080806667,12926.38639,5966.133333,4500.533333,10130.86667,7879.466667 ,-0.069231491,552   ,386
X     ,TRAIN   ,9      ,9/30/2003 ,440.7291814,24.94999981,-0.0625 ,28.84282116     ,67.76515151 ,1.357945833,12926.38639,5877       ,4074.583333,8858.222222,3712.291667 ,-0.068146767,386   ,376
X     ,TRAIN   ,11     ,11/30/2003,441.6781925,25.37999954,0.26    ,12.03226311     ,55.16327561 ,0.803526667,12926.38639,7321.866667,5186.733333,13146.88667,13713.28291 ,-0.066063215,193   ,138
X     ,TRAIN   ,12     ,12/31/2003,442.1806101,25.5250001 ,0.2     ,-1              ,-1          ,2.059679167,12926.38639,6085.875   ,4354.333333,6330.625   ,8595.097768 ,-0.064942622,138   ,100
X     ,TRAIN   ,1      ,1/31/2004 ,442.6272036,25.82500029,-0.3625 ,2.282386936     ,8.681818183 ,3.682954167,12926.38639,5055.916667,3769.513889,12729.78472,13433.19249 ,-0.097857243,100   ,58
X     ,TRAIN   ,2      ,2/29/2004 ,443.1296212,26.3800003 ,0.88    ,1.910798585     ,5.670588236 ,4.40673    ,12926.38639,6060.5     ,4243.422222,10178.16667,14731.46895 ,-0.062791719,58    ,66
X     ,TRAIN   ,4      ,4/30/2004 ,444.0786323,27.39999962,-0.1875 ,3.609666883     ,21          ,3.825604167,12926.38639,6931.875   ,4410.472222,12714.875  ,12224.85579 ,-0.06059766 ,75    ,38
X     ,TRAIN   ,5      ,5/31/2004 ,444.58105  ,26.80000038,0.28    ,1.796220586     ,12.3971831  ,4.004433333,12926.38639,4952.233333,3891.2     ,11132.08889,6922.161111 ,-0.059418216,38    ,71
X     ,TRAIN   ,6      ,6/30/2004 ,445.0834677,26.42500019,-0.6875 ,13.42194388     ,77.35136128 ,1.524366667,12926.38639,6437.208333,4570.125   ,10157      ,8813.263726 ,-0.058227142,71    ,174
X     ,TRAIN   ,7      ,7/31/2004 ,445.5300611,25.42500019,-0.425  ,5.516730152     ,9.597222223 ,0.777666667,12926.38639,5339.791667,3982.041667,8871.583333,4897.680556 ,-0.057158113,174   ,291
X     ,TRAIN   ,9      ,9/30/2004 ,446.5348964,25.0999999 ,-0.225  ,20.38504173     ,62.21869277 ,2.003345833,12926.38639,6101.208333,4609.041667,11469.90278,12598.67143 ,-0.054718233,409   ,437
X     ,TRAIN   ,10     ,10/31/2004,447.0373141,25.32000008,-0.34   ,15.02739997     ,59.96666667 ,3.098353333,12926.38639,6189.433333,4493.6     ,11111.1    ,13749.61908 ,-0.053480226,437   ,501
X     ,TRAIN   ,11     ,11/30/2004,447.5397317,25.44999981,-0.7375 ,6.848079766     ,31.34782609 ,0.911908333,12926.38639,6115.166667,4620.208333,12562.27917,13522.51397 ,-0.052230826,501   ,322
X     ,TRAIN   ,12     ,12/31/2004,447.9863252,25.75      ,-0.3875 ,16.08027081     ,36.32221574 ,4.064154167,12926.38639,5765.041667,4472.375   ,10193.58889,13485.16524 ,-0.051110161,322   ,471
X     ,TRAIN   ,2      ,2/28/2005 ,448.9911605,26.19999981,-1.825  ,-1              ,-1          ,3.225820833,12926.38639,6863.75    ,4455.75    ,15200.71528,14752.48448 ,-0.048554813,366   ,231
X     ,TRAIN   ,3      ,3/31/2005 ,449.4377539,26.875     ,-0.0375 ,1.759258772     ,11.08823529 ,1.160916667,12926.38639,5053       ,3636.833333,12842.71111,14783.05921 ,-0.047404139,231   ,219
X     ,TRAIN   ,4      ,4/30/2005 ,449.8843474,27.59999991,-0.675  ,2.332153335     ,15.93269231 ,2.636975   ,12926.38639,6450.25    ,4398.208333,15589.51389,14732.05677 ,-0.046244306,219   ,247
X     ,TRAIN   ,5      ,5/31/2005 ,450.3867651,27.66000023,-0.32   ,-1              ,-1          ,1.34328    ,12926.38639,3960.966667,2566.633333,8228.733333,9916.720318 ,-0.044928377,247   ,374
X     ,TRAIN   ,7      ,7/31/2005 ,451.3916004,26.07999992,5.55E-18,11.16656954     ,29.25222875 ,1.651973333,12926.38639,5890.9     ,4330.033333,9169.766667,3011.333333 ,-0.042262508,568   ,708
X     ,TRAIN   ,8      ,8/31/2005 ,451.894018 ,25.25000047,-0.0375 ,19.93022126     ,63.6910636  ,0.564808333,12926.38639,5580       ,4558.5     ,7682.027777,4985.472223 ,-0.040912665,708   ,510
X     ,TRAIN   ,9      ,9/30/2005 ,452.3406115,24.625     ,0.7     ,18.66600187     ,65.51662234 ,3.369920833,12926.38639,5587.791667,4222.833333,6401.916667,4969.027778 ,-0.03970309 ,510   ,254
X     ,TRAIN   ,10     ,10/31/2005,452.8430291,24.6800003 ,0.64    ,24.65975818     ,69.96132376 ,0.72337    ,12926.38639,5011.066667,4082.366667,8222.131111,13837.60911 ,-0.03833144 ,254   ,177
X     ,TRAIN   ,12     ,12/31/2005,453.7920402,24.1500001 ,0.6375  ,2.788688983     ,7.5         ,4.008925   ,12926.38639,5904.833333,4673.833333,7584.083333,11098.46012 ,-0.03571049 ,82    ,75
X     ,TRAIN   ,1      ,1/31/2006 ,454.2944579,24.92000008,1.06    ,-1              ,-1          ,2.681316667,12977.06543,7755.1     ,5306.533333,12086.9    ,12662.88708 ,-0.035320015,75    ,114
X     ,TRAIN   ,2      ,2/28/2006 ,454.7968755,25.99999953,0.7375  ,-1              ,-1          ,3.73855    ,13091.0931 ,6598.944445,4848.625   ,13918.72222,9761.822917 ,-0.032891771,114   ,56
X     ,TRAIN   ,3      ,3/31/2006 ,455.243469 ,26.45000028,1.5375  ,2.385922531     ,6.984375    ,2.642875   ,13192.45142,5442.347222,3888.375   ,12654.09722,13640.45004 ,-0.031624789,56    ,14
XI    ,TRAIN   ,1      ,1/31/2001 ,410.703518 ,24.9000001 ,1.2625  ,-1              ,-1          ,2.514953125,13562.44726,5884.75    ,4338.6875  ,14544.3125 ,9310.070662 ,-0.095659922,26    ,54
XI    ,TRAIN   ,2      ,2/28/2001 ,411.1928241,25.87499953,1.4     ,-1              ,-1          ,10.59785938,13562.44726,6982.1875  ,4820.208333,15670.21458,11072.35412 ,-0.095047959,54    ,57
XI    ,TRAIN   ,3      ,3/31/2001 ,411.6821302,27.10000038,0.6375  ,-1              ,-1          ,3.8029375  ,13562.44726,6469.4375  ,4716.854167,14903.49792,13045.95833 ,-0.094424956,57    ,68
XI    ,TRAIN   ,4      ,4/30/2001 ,412.2325996,27.52000046,-0.08   ,-1              ,-1          ,2.9278625  ,13562.44726,7157.8     ,4982.3     ,16043.49612,10235.91667 ,-0.09371067 ,68    ,225
XI    ,TRAIN   ,6      ,6/30/2001 ,413.272375 ,26.5       ,0.1125  ,-1              ,-1          ,4.336546875,13562.44726,7288.375   ,4402.5625  ,7796.986111,1900.5      ,-0.092324385,243   ,369
XI    ,TRAIN   ,7      ,7/31/2001 ,413.8228444,25.54000015,-0.28   ,-1              ,-1          ,0.6878125  ,13562.44726,7378.4     ,5059.35    ,15561.55   ,8954.533333 ,-0.091570151,369   ,248
XI    ,TRAIN   ,8      ,8/31/2001 ,414.3733137,24.82500028,-0.175  ,-1              ,-1          ,1.536484375,13562.44726,7170       ,5375.4375  ,11811.03125,5734.3125   ,-0.090802694,248   ,117
XI    ,TRAIN   ,9      ,9/30/2001 ,414.9237831,24.27999992,0.12    ,-1              ,-1          ,1.3410125  ,13562.44726,7215.05    ,5256.35    ,15776.205  ,11867.92975 ,-0.090021049,117   ,79
XI    ,TRAIN   ,11     ,11/30/2001,415.9635585,24.34999943,0.1375  ,-1              ,-1          ,1.25359375 ,13562.44726,6881.25    ,4364.6875  ,12618.25   ,3715.53125  ,-0.088508188,55    ,72
XI    ,TRAIN   ,12     ,12/31/2001,416.5140279,24.55999985,-0.32   ,3.849703993     ,11.02845745 ,3.0964875  ,13562.44726,7200.15    ,5020.6     ,14543.25873,11853.82121 ,-0.087687304,72    ,123
XI    ,TRAIN   ,1      ,1/31/2002 ,417.0644973,25.02499962,0.6625  ,-1              ,-1          ,2.84       ,13562.44726,7079.125   ,4711.6875  ,15639.64435,14805.6894  ,-0.087570089,123   ,60
XI    ,TRAIN   ,2      ,2/28/2002 ,417.5538034,26.0250001 ,0.6125  ,-1              ,-1          ,6.348953125,13562.44726,7208.5     ,5181.75    ,16614.60615,9216.1875   ,-0.086100716,60    ,39
XI    ,TRAIN   ,4      ,4/30/2002 ,418.6547421,27.57499981,-0.3625 ,-1              ,-1          ,4.4241875  ,13562.44726,6597       ,4399       ,16753.31905,14750.76711 ,-0.084368467,80    ,81
